id,number,title,body_clean,code_blocks,labels_raw,component,type,priority,state,created_at,closed_at,resolution_hours,author,num_comments,num_assignees,repo,res_bucket,tfidf_top1,tfidf_top1_conf,tfidf_top2,tfidf_top2_conf,tfidf_top3,tfidf_top3_conf,bge_similar_1,bge_similar_1_score,bge_similar_2,bge_similar_2_score,bge_similar_3,bge_similar_3_score,stratum,label_status,body_excerpt,label_decision,label_rejection_code,corrected_component,labeler_notes
108081524,14477,Problems with accessing service with proxy,"In [autoscaling.go](https://github.com/kubernetes/kubernetes/blob/master/test/e2e/autoscaling.go) e2e test service is created and then using API server proxy a request is sent to it. Quite often the request (>30% times) fails and in kube-apiserver logs I can find:

[CODE_BLOCK]

Also in our standard gce-e2e suite I can find similar problem (in run 8188):

[CODE_BLOCK]

Both errors are silently ignored in e2e tests. EDIT: This is actually not right.","```
E0923 12:09:18.003491       6 apiserver.go:210] recover from panic situation: - invalid argument to Intn
    /usr/src/go/src/runtime/asm_amd64.s:401
    /usr/src/go/src/runtime/panic.go:387
    /usr/src/go/src/math/rand/rand.go:95
    /usr/src/go/src/math/rand/rand.go:195
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/registry/service/rest.go:301
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/proxy.go:114
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/api_installer.go:757
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/container.go:244
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/filter.go:21
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/apiserver.go:61
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/filter.go:19
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/container.go:246
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/container.go:95
    /usr/src/go/src/net/http/server.go:1265
    /usr/src/go/src/net/http/server.go:1541
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/handlers.go:399
    /usr/src/go/src/net/http/server.go:1265
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/auth/handlers/handlers.go:47
    /usr/src/go/src/net/http/server.go:1265
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/api/requestcontext.go:101
    /usr/src/go/src/net/http/server.go:1265
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/api/requestcontext.go:101
    /usr/src/go/src/net/http/server.go:1265
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/handlers.go:166
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/handlers.go:142
    /usr/src/go/src/net/http/server.go:1265
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/handlers.go:86
    /usr/src/go/src/net/http/server.go:1265
    /usr/src/go/src/net/http/server.go:1703
    /usr/src/go/src/net/http/server.go:1204
    /usr/src/go/src/runtime/asm_amd64.s:2232

I0923 12:09:18.003687       6 handlers.go:143] POST /api/v1/proxy/namespaces/e2e-tests-autoscaling-m33z0/services/rc/ConsumeCPU?durationSec=3600&millicores=600&timeout=30s: (33.781879ms) 500
```

```
I0823 02:33:25.454805       9 handlers.go:142] GET /api/v1/proxy/namespaces/e2e-tests-kubectl-zt8kd/services/frontend/index.php?cmd=get&key=messages&value=: (1.424107ms) 503
goroutine 102593 [running]:
k8s.io/kubernetes/pkg/httplog.(*respLogger).WriteHeader(0xc20a982a80, 0x1f7)
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/httplog/log.go:188 +0x9a
k8s.io/kubernetes/pkg/apiserver.writeJSON(0x1f7, 0x7f16821ec0e0, 0xc2080b0b20, 0x7f16821ec3a0, 0xc20bb8a200, 0x7f1682216680, 0xc20a982a80, 0x1)
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/apiserver.go:278 +0x2b7
k8s.io/kubernetes/pkg/apiserver.(*ProxyHandler).ServeHTTP(0xc2083ea370, 0x7f1682216680, 0xc20a982a80, 0xc20cac41a0)
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/proxy.go:118 +0xcb9
k8s.io/kubernetes/pkg/apiserver.func·002(0xc20bfbbbc0, 0xc20a6c77c0)
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/api_installer.go:742 +0x60
github.com/emicklei/go-restful.func·005(0xc20bfbbbc0, 0xc20a6c77c0)
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/container.go:220 +0x41
github.com/emicklei/go-restful.(*FilterChain).ProcessFilter(0xc20bfbbc50, 0xc20bfbbbc0, 0xc20a6c77c0)
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/filter.go:21 +0xa2
k8s.io/kubernetes/pkg/apiserver.func·003(0xc20bfbbbc0, 0xc20a6c77c0, 0xc20bfbbc50)
    /go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/pkg/apiserver/apiserver.go:59 +0x88
github.com/emicklei/go-restful.(*FilterChain).ProcessFilter(0xc20bfbbc50, 0xc20bfbbbc0, 0xc20a6c77c0)
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/filter.go:19 +0x84
github.com/emicklei/go-restful.(*Container).dispatch(0xc2083e8230, 0x7f1682216680, 0xc20a982a80, 0xc20cac41a0)
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-restful/container.go:222 +0xec7
github.com/emicklei/go-restful.*Container.(github.com/emicklei/go-restful.dispatch)·fm(0x7f1682216680, 0xc20a982a80, 0xc20cac41a0)
    /go/src/k8s.io/kubernetes/Godeps/_workspace/src/github.com/emicklei/go-res
Error getting ResourceLocation: no endpoints available for service ""frontend"" [[e2e.test/v1.1.0 (linux/amd64) kubernetes/5fe7029] 104.197.45.156:4",['kind/bug' 'area/test' 'priority/important-soon' 'area/apiserver'],test,bug,important-soon,closed,2015-09-24 08:13:37+00:00,2015-09-24 19:57:16+00:00,11.7275,piosz,2,1,kubernetes/kubernetes,hours,test,0.1104,test-infra,0.1104,provider/gcp,0.0487,12689,0.8041,11296,0.7972,5084,0.7941,k8s-hours-test,pending,"In [autoscaling.go](https://github.com/kubernetes/kubernetes/blob/master/test/e2e/autoscaling.go) e2e test service is created and then using API server proxy a request is sent to it. Quite often the request (>30% times) fails and in kube-apiserver logs I can find:

[CODE_BLOCK]

Also in our standard",accept,,,
107034901,14125,kubernetes-soak-continuous-e2e-gce went yellow,"Last night kubernetes-soak-continuous-e2e-gce went yellow, first failing with node not ready:
Sep 16 21:06:18.783: All nodes should be ready after test, Not ready nodes: [{{ } {gce-soak-weekly-minion-xsmf 
More recent builds have failed with eg:
/go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8s.io/kubernetes/test/e2e/scheduler_predicates.go:162
Expected error:
 <*errors.errorString | 0xc20823b390>: {
 s: ""Namespace e2e-tests-addon-update-test-wp1zy is active"",
 }
 Namespace e2e-tests-addon-update-test-wp1zy is active
not to have occurred

I haven't had time to dig, perhaps @kubernetes/goog-testing cabal has cycles?",,['priority/important-soon' 'area/test-infra'],test-infra,,important-soon,closed,2015-09-17 17:36:59+00:00,2015-09-17 17:51:21+00:00,0.2394444444444444,alex-mohr,1,0,kubernetes/kubernetes,hours,test-infra,0.1519,test,0.1261,nodecontroller,0.0541,10899,0.7787,14597,0.7661,10136,0.7615,k8s-hours-test-infra,pending,"Last night kubernetes-soak-continuous-e2e-gce went yellow, first failing with node not ready:
Sep 16 21:06:18.783: All nodes should be ready after test, Not ready nodes: [{{ } {gce-soak-weekly-minion-xsmf 
More recent builds have failed with eg:
/go/src/k8s.io/kubernetes/_output/dockerized/go/src/k8",accept,,,
101888914,12916,Enabled Autoscaling test that uses mem utilization metric,This is for kubernetes-e2e-gce-flaky Jenkins job,,['area/test' 'lgtm' 'sig/autoscaling'],test,,,closed,2015-08-19 13:08:38+00:00,2015-08-19 13:41:53+00:00,0.5541666666666667,piosz,2,1,kubernetes/kubernetes,hours,test-infra,0.1639,test,0.1204,provider/gcp,0.0455,12783,0.8493,12785,0.8385,13440,0.8318,k8s-hours-test,pending,This is for kubernetes-e2e-gce-flaky Jenkins job,reject,trivial,,Body is a single generic sentence ('This is for kubernetes-e2e-gce-flaky Jenkins job') with no description of the actual change.
107066930,14135,"Demote e2e test ""Daemon set ... launch a pod on every node of the clu…","…ster"" to flaky.

Note: in theory the funky regex with real spaces instead of \s should work, but lets see what Jenkins thinks of it. I think it's more readable than the \s's, so if it actually works, I'll convert all similar regexes to the more readable format (in a separate PR).

ref: #14072 

cc: @mikedanese",,['lgtm' 'area/test-infra'],test-infra,,,closed,2015-09-17 20:23:19+00:00,2015-09-17 20:51:24+00:00,0.4680555555555555,ghost,2,1,kubernetes/kubernetes,hours,test-infra,0.1115,test,0.0825,provider/gcp,0.0467,13325,0.8329,10904,0.829,14007,0.8288,k8s-hours-test-infra,pending,"…ster"" to flaky.

Note: in theory the funky regex with real spaces instead of \s should work, but lets see what Jenkins thinks of it. I think it's more readable than the \s's, so if it actually works, I'll convert all similar regexes to the more readable format (in a separate PR).

ref: #14072 

cc:",accept,,,
101362022,12781,Update constants in monitor_resources test,,,['area/test' 'lgtm' 'area/test-infra'],test,,,closed,2015-08-17 07:54:28+00:00,2015-08-17 07:55:19+00:00,0.0141666666666666,gmarek,2,1,kubernetes/kubernetes,hours,test,0.1034,test-infra,0.0856,etcd,0.0454,13016,0.9495,12643,0.8463,12462,0.7171,k8s-hours-test,pending,,reject,empty-body,,body_clean/body_excerpt is blank (NaN).
99135409,12254,e2e: SchedulerPredicates flaky last 4 runs on gce,"The last 4 runs of Jenkins GCE tests have all failed with due to SchedulerPredicates test -- output is some variant of:
""""""
SchedulerPredicates validates MaxPods limit number of pods that are allowed to run.

/go/src/github.com/GoogleCloudPlatform/kubernetes/_output/dockerized/go/src/github.com/GoogleCloudPlatform/kubernetes/test/e2e/scheduler_predicates.go:221
Expected
 <int>: 200
to equal
 <int>: 300
""""""

Appears to be insufficient time for a timeout. #12251 to fix pending.",,['area/test-infra'],test-infra,,,closed,2015-08-05 06:36:27+00:00,2015-08-05 06:40:59+00:00,0.0755555555555555,alex-mohr,3,1,kubernetes/kubernetes,hours,test,0.1682,test-infra,0.152,provider/gcp,0.0421,12709,0.8672,10916,0.8095,12251,0.7982,k8s-hours-test-infra,pending,"The last 4 runs of Jenkins GCE tests have all failed with due to SchedulerPredicates test -- output is some variant of:
""""""
SchedulerPredicates validates MaxPods limit number of pods that are allowed to run.

/go/src/github.com/GoogleCloudPlatform/kubernetes/_output/dockerized/go/src/github.com/Goog",accept,,,
100067712,12477,Cacher for watch in apiserver,"Ref #10475

Cacher implements watch and list at the apiserver level.

@lavalamp @davidopp @nikhiljindal @bprashanth @gmarek @fgrzadkowski 
@timothysc @smarterclayton",,['sig/scalability' 'area/apiserver' 'lgtm'],apiserver,,,closed,2015-08-10 13:35:07+00:00,2015-08-14 10:37:05+00:00,93.03277777777778,wojtek-t,28,1,kubernetes/kubernetes,days,apiserver,0.0933,api,0.0497,controller-manager,0.0439,8915,0.8258,13022,0.8188,758,0.8186,k8s-days-apiserver,pending,"Ref #10475

Cacher implements watch and list at the apiserver level.

@lavalamp @davidopp @nikhiljindal @bprashanth @gmarek @fgrzadkowski 
@timothysc @smarterclayton",accept,,,
102411693,13034,runtime error when using OpenStack cloud provider,"Hi,
I cannot configure OpenStack cloud provider in k8s. Apiserver fails immediately with following error:

[CODE_BLOCK]

[INLINE_CODE] contains all creds needed to operate OpenStack API, [INLINE_CODE] is starting with options [INLINE_CODE]

I assume that i make a mistake in configuration, but there no information how to do it right.
If needed i can put full log pastebin.","```
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: panic: runtime error: invalid memory address or nil pointer dereference
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: [signal 0xb code=0x1 addr=0x0 pc=0x7f43bd]
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: goroutine 1 [running]:
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: k8s.io/kubernetes/pkg/cloudprovider/providers/openstack.(*OpenStack).Instances(0x0, 0x0, 0x0, 0x6)
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /builddir/build/BUILD/kubernetes-b5a4a548df0cffb99bdcc3b9b9e48d4025d0541c/_output/local/go/src/k8s.io/kubernetes/pkg/cloudprovider/providers/openstack/openstack.go:163 +0x8ed
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: k8s.io/kubernetes/cmd/kube-apiserver/app.(*APIServer).Run(0xc82029b500, 0xc8202b6400, 0x0, 0x10, 0x0, 0x0)
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /builddir/build/BUILD/kubernetes-b5a4a548df0cffb99bdcc3b9b9e48d4025d0541c/_output/local/go/src/k8s.io/kubernetes/cmd/kube-apiserver/app/server.go:384 +0x1439
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: main.main()
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /builddir/build/BUILD/kubernetes-b5a4a548df0cffb99bdcc3b9b9e48d4025d0541c/_output/local/go/src/k8s.io/kubernetes/cmd/kube-apiserver/apiserver.go:48 +0x171
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: goroutine 17 [chan receive]:
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: github.com/golang/glog.(*loggingT).flushDaemon(0x1d27440)
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /builddir/build/BUILD/kubernetes-b5a4a548df0cffb99bdcc3b9b9e48d4025d0541c/Godeps/_workspace/src/github.com/golang/glog/glog.go:879 +0x67
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: created by github.com/golang/glog.init.1
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /builddir/build/BUILD/kubernetes-b5a4a548df0cffb99bdcc3b9b9e48d4025d0541c/Godeps/_workspace/src/github.com/golang/glog/glog.go:410 +0x297
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: goroutine 24 [syscall]:
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: os/signal.loop()
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /usr/lib/golang/src/os/signal/signal_unix.go:22 +0x18
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: created by os/signal.init.1
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: /usr/lib/golang/src/os/signal/signal_unix.go:28 +0x37
Aug 21 15:58:00 k8s-master-01 kube-apiserver[29112]: goroutine 26 [runnable]:
```",['kind/support' 'area/cloudprovider'],cloudprovider,support,,closed,2015-08-21 16:06:12+00:00,2015-08-25 23:27:59+00:00,103.36305555555556,altvnk,1,0,kubernetes/kubernetes,days,cloudprovider,0.0751,extensibility,0.0577,provider/gcp,0.0466,14352,0.7897,13412,0.7826,13365,0.7658,k8s-days-cloudprovider,pending,"Hi,
I cannot configure OpenStack cloud provider in k8s. Apiserver fails immediately with following error:

[CODE_BLOCK]

[INLINE_CODE] contains all creds needed to operate OpenStack API, [INLINE_CODE] is starting with options [INLINE_CODE]

I assume that i make a mistake in configuration, but there ",accept,,,
108309805,14550,Fix bugs in daemonset controller and e2e tests,"This PR is a preparation to get daemonsets working on Mesos. On the way towards this, the following bugs were found and fixed by this PR:
- the e2e tests delete all node labels. Other e2e tests might rely on them, e.g. on kubernetes.io/hostname, or in the Mesos case on some other labels.
- the pods created by the daemonset controller don't have [INLINE_CODE] set, although the code suggests it should. Hence, they are scheduled by the scheduler first, hopefully onto the right nodes. During this time, the daemonset controller thinks again and again that the nodes have no daemon pod created yet. As a consequence, it creates more and more pods until it sees the already created daemon pods scheduled to the nodes which match the selector. In the case of a slow scheduler you easily end up with tens of pods for a 2 node setup.
- the daemonset e2e test checks for resource version conflicts and tries to update again. But it does not base the update on the newest version. Hence, when the version conflict occurs, the code won't be able to fix it.",,['kind/bug' 'area/controller-manager' 'lgtm' 'size/L'],controller-manager,bug,,closed,2015-09-25 11:46:14+00:00,2015-09-30 07:37:46+00:00,115.85888888888888,sttts,21,1,kubernetes/kubernetes,days,provider/gcp,0.0819,platform/mesos,0.0686,test,0.0659,14553,0.8665,9345,0.7971,13896,0.7949,k8s-days-controller-manager,pending,"This PR is a preparation to get daemonsets working on Mesos. On the way towards this, the following bugs were found and fixed by this PR:
- the e2e tests delete all node labels. Other e2e tests might rely on them, e.g. on kubernetes.io/hostname, or in the Mesos case on some other labels.
- the pods ",accept,,,
103549252,13270,kube-proxy eats too much cpu,"Hello kubernauts,

I am running java/mysql application on single kubernetes node.
Kube-proxy eats too much cpu as shown in the snapshot.
any suggestion or idea to debug? 

Thanks.
Winston

kubernetes 1.0.3
go1.4.2
Docker 1.8.1
Gentoo Linux latest

<img width=""634"" alt=""screen shot 2015-08-28 at 00 38 00"" src=""https://cloud.githubusercontent.com/assets/919606/9526677/3ea3b8a0-4d1d-11e5-8106-c20208bdde58.png"">",,['priority/backlog' 'area/kube-proxy'],kube-proxy,,backlog,closed,2015-08-27 16:43:37+00:00,2015-08-31 16:51:28+00:00,96.13083333333331,colorzhang,7,0,kubernetes/kubernetes,days,kube-proxy,0.2031,provider/gcp,0.0599,ui,0.0501,513,0.8315,14756,0.8214,8891,0.8174,k8s-days-kube-proxy,pending,"Hello kubernauts,

I am running java/mysql application on single kubernetes node.
Kube-proxy eats too much cpu as shown in the snapshot.
any suggestion or idea to debug? 

Thanks.
Winston

kubernetes 1.0.3
go1.4.2
Docker 1.8.1
Gentoo Linux latest

<img width=""634"" alt=""screen shot 2015-08-28 at 00 3",accept,,,
100845785,12678,Improve readability of scheduling failure logs,- Add struct fields to log output.,,['sig/scheduling' 'lgtm' 'area/logging'],logging,,,closed,2015-08-13 19:08:57+00:00,2015-08-17 11:06:47+00:00,87.96388888888889,karlkfi,7,1,kubernetes/kubernetes,days,introspection,0.0653,logging,0.058,kubectl,0.0473,1249,0.7571,14739,0.7434,8526,0.7209,k8s-days-logging,pending,- Add struct fields to log output.,reject,trivial,,Body is a single imperative bullet fragment ('Add struct fields to log output.') with no substantive description of the issue.
99228857,12277,Correctly handle Node deletion in NodeController,"Fixes #11631

It needs a test - I'll add it tomorrow.",,['area/nodecontroller' 'lgtm'],nodecontroller,,,closed,2015-08-05 15:16:54+00:00,2015-08-06 20:02:44+00:00,28.76388888888889,gmarek,11,1,kubernetes/kubernetes,days,nodecontroller,0.2217,test-infra,0.0541,test,0.0462,12545,0.8045,14748,0.7973,12929,0.7941,k8s-days-nodecontroller,pending,"Fixes #11631

It needs a test - I'll add it tomorrow.",accept,,,
106834188,14060,[mesos] Add support for NUM_MINION to mesos/docker cluster,[CODE_BLOCK],"``` bash
$ NUM_MINION=4 kube-up.sh
```",['lgtm' 'area/platform/mesos' 'size/M'],platform/mesos,,,closed,2015-09-16 18:32:42+00:00,2015-09-18 15:38:11+00:00,45.091388888888886,sttts,13,1,kubernetes/kubernetes,days,platform/mesos,0.3642,provider/gcp,0.0535,kube-proxy,0.0331,8447,0.7859,13596,0.778,5254,0.774,k8s-days-platform-mesos,pending,[CODE_BLOCK],reject,empty-body,,Body is just a '[CODE_BLOCK]' placeholder with no descriptive text.
100582729,12587,Provide OpenStack instructions on the CoreOS cluster configuration,"The file: https://github.com/GoogleCloudPlatform/kubernetes/blob/release-1.0/docs/getting-started-guides/coreos/coreos_multinode_cluster.md has instructions for AWS, GCE, and VMware. I'd like to see documentation for OpenStack as well. 
I'd be happy to do the work for this as I don't think it would take too much time. I'll add some instructions to this issue if its something that people think would be helpful.",,['priority/backlog' 'area/provider/openstack'],provider/openstack,,backlog,closed,2015-08-12 16:29:20+00:00,2015-08-17 09:58:36+00:00,113.48777777777778,vallard,3,0,kubernetes/kubernetes,days,os/coreos,0.371,cloudprovider,0.0614,build-release,0.0432,7498,0.8354,6973,0.8326,12656,0.8303,k8s-days-provider-openstack,pending,"The file: https://github.com/GoogleCloudPlatform/kubernetes/blob/release-1.0/docs/getting-started-guides/coreos/coreos_multinode_cluster.md has instructions for AWS, GCE, and VMware. I'd like to see documentation for OpenStack as well. 
I'd be happy to do the work for this as I don't think it would ",accept,,,
109385408,14935,Adjust memory overcommit on node for QoS,"With the current QoS policy, kubernetes guarantees that memory allocations will not fail up until the memory [INLINE_CODE] specified by the user. But the nodes are usually set up to fail memory allocations based on [kernel heuristics](https://www.kernel.org/doc/Documentation/vm/overcommit-accounting), if there isn't enough memory available to satisfy the request. A _Best-Effort_ container can cause malloc to fail for a _Guaranteed_ container. 
To avoid this, we can change the memory overcommit policy to never fail and let the OOM killer handle real memory allocations.
Kubelet on startup will have to run [INLINE_CODE].",,['priority/important-soon' 'sig/node' 'area/system-requirement'],system-requirement,,important-soon,closed,2015-10-01 21:07:50+00:00,2015-10-07 16:47:47+00:00,139.66583333333332,vishh,6,1,kubernetes/kubernetes,days,kubelet,0.0616,provider/gcp,0.0596,introspection,0.0467,14452,0.8227,14532,0.8209,11161,0.7734,k8s-days-system-requirement,pending,"With the current QoS policy, kubernetes guarantees that memory allocations will not fail up until the memory [INLINE_CODE] specified by the user. But the nodes are usually set up to fail memory allocations based on [kernel heuristics](https://www.kernel.org/doc/Documentation/vm/overcommit-accounting",accept,,,
109139262,14835,Use kube::release::gcs::publish_latest_official logic in mark-stable-release.sh,"Fixes #14785.

@zmerlynn please give this a very skeptical review. I haven't checked to make sure this works properly; wanted to check with you about how to do so. My intention was to replace [INLINE_CODE] with my own bucket and run through things. Concerns about that approach?",,['area/build-release' 'lgtm' 'size/L'],build-release,,,closed,2015-09-30 17:19:00+00:00,2015-10-02 02:23:49+00:00,33.08027777777778,ikehz,21,1,kubernetes/kubernetes,days,build-release,0.0902,provider/gcp,0.0767,reliability,0.0494,14785,0.9236,7938,0.8544,1783,0.8373,k8s-days-build-release,pending,"Fixes #14785.

@zmerlynn please give this a very skeptical review. I haven't checked to make sure this works properly; wanted to check with you about how to do so. My intention was to replace [INLINE_CODE] with my own bucket and run through things. Concerns about that approach?",accept,,,
105757315,13784,Pass cloudProvider from Kubelet to aws_ebs volume plugin,"This patch allows the aws_ebs volume plugin to pick up the configured cloud provider from the kubelet. It is required in case the AWS client needs to be configured via cloud config file. The mechanism was introduced recently by the Openstack Cinder plugin. 

As discussed here:
https://github.com/kubernetes/kubernetes/pull/13367
https://github.com/kubernetes/kubernetes/pull/6689",,['area/kubelet' 'lgtm' 'size/XS'],kubelet,,,closed,2015-09-10 08:20:18+00:00,2015-09-15 05:25:16+00:00,117.08277777777778,BugRoger,8,1,kubernetes/kubernetes,days,cloudprovider,0.132,kubelet,0.0687,extensibility,0.0624,11543,0.7971,5667,0.7873,13872,0.7736,k8s-days-kubelet,pending,"This patch allows the aws_ebs volume plugin to pick up the configured cloud provider from the kubelet. It is required in case the AWS client needs to be configured via cloud config file. The mechanism was introduced recently by the Openstack Cinder plugin. 

As discussed here:
https://github.com/kub",accept,,,
106961023,14105,Bumped version of heapster to v0.18.0.,Bumped version of heapster to v0.18.0.,,['area/monitoring' 'size/M'],monitoring,,,closed,2015-09-17 11:09:52+00:00,2015-09-18 23:35:31+00:00,36.4275,jszczepkowski,6,1,kubernetes/kubernetes,days,provider/gcp,0.0956,monitoring,0.0851,build-release,0.0451,11998,0.8686,12190,0.8664,6331,0.856,k8s-days-monitoring,pending,Bumped version of heapster to v0.18.0.,reject,trivial,,Body is a verbatim one-line restatement of the title ('Bumped version of heapster to v0.18.0.'); no incremental content for a judge to evaluate.
100814748,12665,automatically configuring HAProxy,"## @jjfiguep wrote in another issue : 

Hi,

First of all, this is my first comment in GitHub and sorry if this is not the correct place.

In previous comments it is discussed the possibility to use Kubernetes and HAProxy. Also it is commented the option to periodically detect new services and update haproxy config file. 
This is just my problem, I´m using NodePort to expose the services to internet but I would like replace the assigned port number to access to the service by something more user friendly and my idea is to use haproxy to do the same (when /foo is requested in the url, haproxy should redirect the traffic to the corresponding port). The problem is that my implementation of Kubernetes is continuously creating and destroying services and the process to update haproxy configuration should be automatic. My doubts below:
1.- Am I focusing the problem from the correct side?
2.- If not, how I can resolve my problem? If yes, there is some project or something to do this? or could someone help me with this?

Thanks a lot!!",,['kind/support' 'area/HA'],HA,support,,closed,2015-08-13 16:37:29+00:00,2015-08-25 21:57:57+00:00,293.3411111111111,erictune,5,1,kubernetes/kubernetes,weeks,app-lifecycle,0.0636,provider/gcp,0.0493,api,0.0479,12111,0.8289,12655,0.7774,11221,0.7682,k8s-weeks-HA,pending,"## @jjfiguep wrote in another issue : 

Hi,

First of all, this is my first comment in GitHub and sorry if this is not the correct place.

In previous comments it is discussed the possibility to use Kubernetes and HAProxy. Also it is commented the option to periodically detect new services and updat",accept,,,
108310875,14553,MESOS: Fix daemonsets on Mesos,"This PR enables the support for daemonsets in the apiserver such that the daemonset e2e test is passed. This test is part of the conformance test suite.

Prerequisites:
- NodeLabels support: https://github.com/kubernetes/kubernetes/pull/13857
- daemonset bug fixes: https://github.com/kubernetes/kubernetes/pull/14550

=> only the last two commits are relevant.

Fixes https://github.com/mesosphere/kubernetes-mesos/issues/502",,['area/controller-manager' 'lgtm' 'area/platform/mesos' 'size/M'],controller-manager,,,closed,2015-09-25 11:56:02+00:00,2015-10-03 02:16:09+00:00,182.33527777777775,sttts,30,1,kubernetes/kubernetes,weeks,platform/mesos,0.3977,test,0.0521,test-infra,0.052,14550,0.8813,13896,0.8348,14535,0.7854,k8s-weeks-controller-manager,pending,"This PR enables the support for daemonsets in the apiserver such that the daemonset e2e test is passed. This test is part of the conformance test suite.

Prerequisites:
- NodeLabels support: https://github.com/kubernetes/kubernetes/pull/13857
- daemonset bug fixes: https://github.com/kubernetes/kube",accept,,,
108930902,14756,Increase the kube-proxy memory footprint.  Improve test failure output.,"@thockin @dchen1107 

Fixes https://github.com/kubernetes/kubernetes/issues/12429 (I think)

I've observed kube-proxy usage as high as 26MB, so set to 30MB, assuming this is expected and not a regression.",,['area/kube-proxy' 'size/S'],kube-proxy,,,closed,2015-09-29 18:32:29+00:00,2015-10-07 19:03:13+00:00,192.51222222222225,brendandburns,10,1,kubernetes/kubernetes,weeks,kube-proxy,0.2925,test-infra,0.0363,test,0.0345,14719,0.8863,8891,0.8693,14118,0.8382,k8s-weeks-kube-proxy,pending,"@thockin @dchen1107 

Fixes https://github.com/kubernetes/kubernetes/issues/12429 (I think)

I've observed kube-proxy usage as high as 26MB, so set to 30MB, assuming this is expected and not a regression.",accept,,,
